Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
MapleCrew,CA,10841,474,192.99.35.91,ns508378.ip-192-99-35.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2017-10-27,OVH- FR,16276,25000,None
Maquis196,FR,6334,1882,51.89.139.63,63.ip-51-89-139.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-05-14,OVH- FR,16276,12100,[2001:41d0:801:2000::2388]:443
marcuse1,FR,558,54,178.20.55.16,marcuse-1.nos-oignons.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-04-08,LIAZO- FR,50618,1300,None
marcuse2,FR,590,54,178.20.55.18,marcuse-2.nos-oignons.net,443,80,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-04-08,LIAZO- FR,50618,880,None
Maria,CA,4644,1471,144.217.108.10,ip10.ip-144-217-108.net,443,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-01,OVH- FR,16276,13200,None
Marica,LV,2065,11415,46.183.221.160,ip-221-160.dataclub.info,47380,None,0,0,1,0,0,0,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-06-22,DATACLUB- LV,52048,6000,None
Marighella,FI,838,511,185.117.118.132,ns3.effectresults.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2018-08-04,CREANOVA-AS Oy Creanova Hosting Solutions Ltd.- FI,51765,2300,None
MarinAsagi,US,455,273,23.239.113.101,23-239-113-101.static.gorillaservers.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on FreeBSD,0,0,2014-04-12,GORILLASERVERS - GorillaServers- Inc.- US,53850,1200,None
MarkTwain,DE,1434,430,141.14.220.177,tor.molgen.mpg.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-04-19,DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.- DE,680,4200,None
marla,BG,15541,551,185.117.82.68,freedns.ludost.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2016-03-14,INITLAB- BG,200533,58000,[2001:67c:21bc:1e::f00f]:443
marodere,RU,0,55,78.107.232.222,0856039427.static.corbina.ru,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2013-09-17,CORBINA-AS OJSC _Vimpelcom_- RU,8402,2720,None
marschiertor,DE,9672,582,134.130.181.43,marschiertor.kawo2.rwth-aachen.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2015-05-22,RWTH-AS- DE,47610,25500,[2a00:8a60:e011:e1:94b3:e439:2197:4433]:9001
MarshaPJohnson,US,57,72,71.204.134.17,c-71-204-134-17.hsd1.ca.comcast.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-01-19,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,287,None
marsmellow,NL,112,157,62.251.89.74,mrcl.xs4all.nl,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-12-26,XS4ALL-NL Amsterdam- NL,3265,318,[2001:985:a751:1:428d:5cff:fe5f:7f92]:9001
Marsu,DE,391,2,173.212.199.160,vmi90213.contabo.host,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-12-23,CONTABO- DE,51167,4160,None
marsvillsvin,NO,1,22,92.221.192.252,252.92-221-192.customer.lyse.net,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-12-01,ALTIBOX_AS Norway- NO,29695,40,None
martyr,FR,8656,15,51.15.226.118,martyr.tra8n.net,9090,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-05-17,AS12876- FR,12876,21200,[2001:bc8:4400:2b00::29:30d]:9090
marunga,VN,5,128,125.212.217.197,125.212.217.197,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-03-28,VIETEL-AS-AP Viettel Group- VN,7552,111,None
marvin,FR,7039,341,62.4.15.84,tor.0x01.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2015-05-30,AS12876- FR,12876,18500,[2001:bc8:3f76:2301::84]:443
marylou1,FR,29210,503,89.234.157.254,marylou.nos-oignons.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-11-18,TETANEUTRAL-NET-AS- FR,197422,79000,[2001:67c:2608::1]:443
marylou2,FR,27542,503,89.234.157.254,marylou.nos-oignons.net,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2015-02-21,TETANEUTRAL-NET-AS- FR,197422,75000,[2001:67c:2608::1]:9001
MarysSister,HU,5046,567,185.225.69.59,185.225.69.59,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2019-02-28,NET23-AS- HU,30836,14100,None
masen,FR,4090,611,50.7.151.127,50.7.151.127,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-08-16,COGENT-174 - Cogent Communications- US,174,9530,None
massrelay,NL,187,4938,178.62.244.168,178.62.244.168,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.5.7 on Linux,0,0,2015-12-13,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,556,None
MasterOfDisaster,US,8750,1833,167.86.94.107,master-of-disaster.tor-exit.laarnes.nl,9001,80,0,1,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-30,CONTABO- DE,51167,23500,None
matator2,AT,3379,448,188.118.217.235,mgw.bugtwister.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2015-09-01,UTA-AS- AT,8437,13000,None
matcha,NL,1480,914,46.166.185.53,46.166.185.53,22,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-07-26,NFORCE- NL,43350,3900,[2a00:1768:2001:40:1::1]:22
Matrix,DE,0,42,178.27.147.167,ipb21b93a7.dynamic.kabel-deutschland.de,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.4.0.5 on Linux,0,0,2017-11-21,KABELDEUTSCHLAND-AS- DE,31334,22,None
matrix,CH,8469,2008,81.17.27.130,81.17.27.130,9001,8080,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-09-19,PLI-AS- CH,51852,16000,None
mattcruzz,SE,4033,587,94.140.125.206,94.140.125.206,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-11-20,MAKONIX- LV,52173,12000,None
MattWillNameLater,US,8658,649,23.129.64.188,23.129.64.188,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-05-15,EMERALD-ONION - Emerald Onion- US,396507,12100,[2620:18c::188]:443
matuschek,PA,9,111,190.97.165.141,mail.gogo.ph,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-08-08,Cyber Cast International- S.A.- PA,27956,77,None
MaudSuicide,IN,144,251,139.59.36.56,139.59.36.56,9000,9001,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-04-16,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,500,[2400:6180:100:d0::40c:e001]:9000
MaudSuicide,IN,137,251,139.59.36.56,139.59.36.56,9100,9101,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-04-16,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,471,[2400:6180:100:d0::40c:e001]:9100
Maurer01,DE,40,993,159.69.219.42,static.42.219.69.159.clients.your-server.de,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2015-11-11,HETZNER-AS- DE,24940,147,None
max7,RU,16,22,93.170.246.217,93-170-246-217.proximanet.ru,1294,1295,0,0,0,0,0,1,1,1,1,Tor 0.4.1.5 on Windows 8 [or later],0,0,2019-05-24,PROXIMA_NETWORK- RU,50182,39,None
maxlrainerbier5,DE,42,15,92.117.249.128,92.117.249.128,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-09-13,VERSATEL- DE,8881,851,None
MaxPower,DE,8145,679,217.160.65.208,tor-relay-0.echelon.watch,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0,0,2019-09-02,ONEANDONE-AS Brauerstrasse 48- DE,8560,23500,None
MaxWerner,DE,455,12,31.16.36.125,ip1f10247d.dynamic.kabel-deutschland.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-02,KABELDEUTSCHLAND-AS- DE,31334,1680,None
mayforth,MY,23,382,43.252.37.14,43.252.37.14,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-02-03,NETONBOARD-MY Net Onboard Sdn Bhd - Quality & Reliable Cloud Hosting Provider- MY,45144,92,None
mC6rXVp2,AU,0,128,220.239.12.25,220.239.12.25,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-12-21,MPX-AS Microplex PTY LTD- AU,4804,2,None
mccorkle,PL,1494,9,37.28.154.68,vi37-28-154-68.vibiznes.pl,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2019-01-21,ARTNET- PL,197155,2400,None
McCormickRecipes,US,32733,321,18.27.197.252,wholesomeserver.media.mit.edu,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-04-25,MIT-GATEWAYS - Massachusetts Institute of Technology- US,3,44400,None
MCdrKNe,DE,189,23,93.201.97.94,p5DC9615E.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-09-08,DTAG Internet service provider operations- DE,3320,618,None
MCdrKNe2,DE,6328,293,94.16.121.20,txwx.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0,0,2018-12-29,NETCUP-AS netcup GmbH- DE,197540,17300,None
MCOfficerMe1,FR,4126,2806,62.210.36.177,62-210-36-177.rev.poneytelecom.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-09-09,AS12876- FR,12876,13000,None
MCP,US,186,2,67.249.89.172,cpe-67-249-89-172.twcny.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-12-20,TWC-11351-NORTHEAST - Charter Communications Inc- US,11351,434,[2604:6000:1403:22b7::1]:9001
mdarder,FR,0,1311,51.254.125.86,86.ip-51-254-125.eu,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-03-10,OVH- FR,16276,17,None
mdfnet1,SE,5008,1328,193.11.114.43,tor1.mdfnet.se,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2014-06-16,SUNET SUNET Swedish University Network- SE,1653,13000,[2001:6b0:30:1000::99]:9050
mdfnet2,SE,5235,1328,193.11.114.45,tor2.mdfnet.se,9002,9031,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2014-07-18,SUNET SUNET Swedish University Network- SE,1653,12000,None
mdfnet3,SE,4900,1328,193.11.114.46,tor3.mdfnet.se,9003,9032,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2014-07-18,SUNET SUNET Swedish University Network- SE,1653,14600,None
mdpwnparty,MD,3929,1204,178.17.170.89,178.17.170.89,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-26,TRABIA- MD,43289,8600,[2a00:1dc0:caff:67::9e23]:443
meanon,IR,28,716,217.64.148.125,217-64-148-125.pool.ovpn.com,63241,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on OpenBSD,0,0,2018-03-27,OBE-EUROPE Obenetwork Europe- SE,197595,92,None
meatloaf229,US,60,637,67.163.131.76,c-67-163-131-76.hsd1.pa.comcast.net,443,80,0,1,1,0,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2017-12-07,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,115,None
medidntdoit,DE,5,47,83.135.72.214,i538748D6.versanet.de,42901,None,0,0,0,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-03-24,VERSATEL- DE,8881,73,None
mediterranean83,DE,874,274,46.101.192.230,46.101.192.230,443,None,0,0,1,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0,0,2016-09-03,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1600,None
mef,FR,44,859,94.23.248.158,kis.kim-minh.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2015-10-03,OVH- FR,16276,92,None
megalama,N/A,3655,210,141.98.254.225,141.98.254.225,14655,None,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-04,ESAB-AS- SE,39351,3100,None
MEGArelays,UA,6598,691,82.118.22.119,97118.example.com,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-16,LAYER6- UA,204957,25600,None
MEGArelays,US,1563,691,37.1.209.92,37.1.209.92,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-16,SWIFTWAY-AS Netherlands- GB,35017,6600,None
MEGArelays,DE,2204,210,37.252.11.36,37.252.11.36,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-06,NEPHAX-AS- PL,43333,10200,None
MEGArelays,NL,5134,691,195.123.220.34,100457.example.com,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-16,ITLDC-NL- UA,21100,24300,None
MEGArelays,DE,4411,691,37.252.8.40,37.252.8.40,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-16,PORTLANE www.portlane.com- SE,42708,15700,None
MEGArelays,CA,2098,691,184.170.131.144,184.170.131.144,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-16,NETELLIGENT - eStruxture Data Centers Inc.- CA,10929,17000,None
MEGArelays,US,1971,210,37.1.210.173,37.1.210.173,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-06,SWIFTWAY-AS Netherlands- GB,35017,8600,None
MEGArelays,LV,2608,440,195.123.214.240,97123.example.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-16,ITL-- LV,50979,7500,None
MEGArelays,DE,1677,210,37.252.4.199,37.252.4.199,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-10-06,WAVECOM-AS- EE,34702,7400,None
MegaRobotMecha,US,262,104,45.79.92.94,li1191-94.members.linode.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-10,LINODE-AP Linode- LLC- US,63949,1220,None
MegaTOR2,RU,435,3131,91.220.145.100,100.145.220.91.lesproekt.ru,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2017-05-16,LESPROEKT-AS- RU,51838,1240,None
megatot,MD,19292,1970,185.165.242.5,185.165.242.5,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2018-12-12,WORLDSTREAM- NL,49981,44700,None
Megatron007,NL,22,105,24.132.56.47,j56047.upc-j.chello.nl,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-07-27,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,100,None
MehlTor1,DE,222,502,188.68.36.209,serv1.mehl.mx,59001,59030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-10-31,NETCUP-AS netcup GmbH- DE,197540,500,None
mehturt,DE,0,1220,172.94.14.59,172.94.14.59,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2017-02-10,VOXILITY- GB,3223,27,None
Meili,FI,9410,718,95.216.54.12,meili.relay.ulayer.is,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-11-07,HETZNER-AS- DE,24940,28000,None
meinegte,DE,0,55,91.56.193.83,p5B38C153.dip0.t-ipconnect.de,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2015-05-24,None,None,15,None
mekansm,DE,883,895,95.91.0.197,ip5f5b00c5.dynamic.kabel-deutschland.de,9999,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2017-06-10,KABELDEUTSCHLAND-AS- DE,31334,3000,None
melk,RO,81,1189,85.204.246.199,85.204.246.199,443,80,0,0,1,0,0,0,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-06-20,PARFUMURI-FEMEI-AS- RO,44220,1620,None
Mellisa,US,663,9720,185.174.100.47,185.174.100.47.deltahost-ptr,18854,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-06-22,ASN-QUADRANET-GLOBAL - QuadraNet Enterprises LLC- US,8100,3150,None
Memains,KR,340,336,103.249.28.195,103.249.28.195,443,80,0,1,0,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-26,EHOSTIDC-AS-KR EHOSTICT- KR,45382,55,None
memoryalpha,DE,29,13,217.249.223.155,pD9F9DF9B.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-03-28,DTAG Internet service provider operations- DE,3320,133,None
mentor,US,12,49,72.14.177.164,janus.misfeature.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2009-11-10,LINODE-AP Linode- LLC- US,63949,61,[2600:3c00::19:ffff]:9001
Mercury,US,1043,81,162.213.0.243,162.213.0.243,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.3.2.10 on FreeBSD,0,0,2014-10-05,DENETRON - Denetron LLC- US,394738,4860,None
mercurya,CH,271,361,178.209.46.173,178.209.46.173,7654,7653,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-07-14,NINE- CH,29691,523,None
MerkelMussWegIAfD,DE,22913,370,176.9.48.14,superbia.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-01-11,HETZNER-AS- DE,24940,76000,None
MerkelMussWegIAfD2,DE,23242,370,176.9.48.14,superbia.eu,9002,9031,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-05-11,HETZNER-AS- DE,24940,84400,None
Merlin,GB,9988,1268,54.37.16.241,241.ip-54-37-16.eu,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-28,OVH- FR,16276,16000,None
Merlin,SE,4231,44,85.229.162.165,c-a5a2e555.08-482-73746f70.bbcust.telenor.se,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-17,TELENOR-NEXTEL Telenor Norge AS- NO,2119,20100,[2001:470:ddc1:20:e05c:32ff:fe58:a31f]:9001
Merrill,UA,825,5521,176.107.181.120,176.107.181.120.deltahost-ptr,28873,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2018-06-22,FREEHOST- UA,42331,4800,None
merula,MX,335,49,189.213.152.10,189.213.152.10,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-16,Axtel- S.A.B. de C.V.- MX,6503,2090,None
mesrouilles,FR,1175,1109,109.24.157.46,46.157.24.109.rev.sfr.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-05-08,LDCOMNET- FR,15557,2130,None
metamoderncow,DE,8060,277,159.69.159.207,mkern.undo.it,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0,0,2018-12-03,HETZNER-AS- DE,24940,24700,[2a01:4f8:1c1c:a4f1::1]:9001
metaverse01,SE,3168,62,185.97.32.34,metaverse.metadomain.se,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-12-20,SE-ALLTELE http://www.alltele.se/- SE,44581,9280,None
Metis,FR,2523,6667,5.135.186.73,ns339966.ip-5-135-186.eu,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on FreeBSD,0,0,2014-12-29,OVH- FR,16276,11400,None
metricspace,US,0,2407,108.31.38.18,static-108-31-38-18.washdc.fios.verizon.net,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.0.5 on FreeBSD,0,0,2015-10-11,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,30,None
Mewau,US,0,755,159.89.138.162,159.89.138.162,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-03-19,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,31,None
Mewse,N/A,7812,79,193.9.114.139,193.9.114.139,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-02-27,M247- GB,9009,7680,None
MexicanCake,IS,6700,229,185.112.146.55,vps-185-112-146-55.1984.is,9001,None,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on FreeBSD,0,0,2019-07-04,THE-1984-AS- IS,44925,12300,None
MGoBlueRelay,US,533,497,50.4.127.14,d4-50-14-127.col.wideopenwest.com,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-22,WOW-INTERNET - WideOpenWest Finance LLC- US,12083,1300,None
mgvx,RO,280,2362,86.123.52.188,static-86-123-52-188.rdsnet.ro,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2012-08-19,RCS-RDS 73-75 Dr. Staicovici- RO,8708,530,None
MHcXthX9Eb34WYyEN7H,CA,10945,159,68.67.32.31,IP-68-67-32-31.static.fibrenoire.ca,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-08-13,DIGITAL-SHAPE-TECHNOLOGIES - Digital Shape Technologies Inc.- CA,33705,27500,None
michaelscott,CZ,2037,323,37.157.195.83,37.157.195.83,38619,44776,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-09-08,WEDOS- CZ,197019,12000,None
micheletor,FR,0,996,91.68.43.163,163.43.68.91.rev.sfr.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0,0,2015-12-07,LDCOMNET- FR,15557,32,None
middlesharprelay,FR,8647,613,213.32.71.116,116.ip-213-32-71.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-19,OVH- FR,16276,21000,None
MidgarSector5,AU,17,326,45.32.240.31,45.32.240.31.vultr.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-03-08,AS-CHOOPA - Choopa- LLC- US,20473,140,None
MidgarSector7,SG,76,326,45.76.177.51,45.76.177.51.vultr.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-02-10,AS-CHOOPA - Choopa- LLC- US,20473,399,None
Mikedideditheconfig,DE,8742,4199,46.4.233.104,static.104.233.4.46.clients.your-server.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-10-17,HETZNER-AS- DE,24940,22000,[2a01:4f8:13b:3b59:2::104]:443
mikrobi,SK,509,1136,176.116.104.49,host-176-116-104-49.rsnet.sk,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2015-01-29,AS-RSNET- SK,58130,2030,None
milhouse,CH,1376,284,179.43.169.21,179.43.169.21,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-01-16,PLI-AS- CH,51852,4500,None
MillenniumFalcon,BR,81,474,191.252.196.236,vps13592.publiccloud.com.br,443,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-05-10,Locaweb Serviços de Internet S/A- BR,27715,290,None
millet,TW,42,5804,220.130.54.175,vm1.urcrazy.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2019-02-14,HINET Data Communication Business Group- TW,3462,185,[2001:b030:8315:ff02::1]:9001
milliways,AT,264,13,83.68.131.2,natriumhydrogencarbon.at,9042,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-12-27,NEXTLAYER-AS- AT,1764,889,[2a01:190:1501:9050::1]:9042
mindstab,FI,735,774,95.216.193.39,static.39.193.216.95.clients.your-server.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-11-02,HETZNER-AS- DE,24940,2350,None
Minducus,US,48,4,204.228.147.42,204-228-147-42.xmission.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.5.8 on Linux,0,0,2018-12-16,XMISSION - XMission- L.C.- US,6315,650,None
MindZeroFive,GB,41,89,81.174.231.18,cybermonkee.plus.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-01-21,PLUSNET UK Internet Service Provider- GB,6871,160,None
mine,DE,3184,1956,46.38.237.221,heinrich5991.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-04-04,NETCUP-AS netcup GmbH- DE,197540,6000,None
MinistryOfTruth,GB,403,127,185.104.120.134,185.104.120.134,443,80,0,1,1,0,0,1,1,1,1,Tor 0.4.0.5 on OpenBSD,0,0,2019-06-22,BRASSHORNCOMMS Brass Horn Communications is a privacy centric ISP in the UK- GB,28715,2980,None
Miniworld,UA,2227,303,193.106.31.2,193.106.31.2,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-15,INFIUM- UA,50297,10000,None
MINJUS,NL,5,976,95.211.118.194,95.211.118.194,7002,7003,0,1,0,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-11-12,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,43,None
minotor,US,0,63,67.165.9.74,c-67-165-9-74.hsd1.pa.comcast.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2007-10-27,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,47,None
minotorus,FR,2114,463,94.23.194.134,ns3009418.ip-94-23-194.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2018-03-19,OVH- FR,16276,7600,None
